tamanhoMem,minBloco,requisicoes,threads,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
2048,4,20,2,70,454921,,,,
2048,4,40,2,30,454921,,,,
4096,64,20,2,70,454941,,,,
8192,16,50,2,90,454981,,,,
2048,64,40,2,60,455032,,,,
1024,16,1000,1,90,455052,,,,
2048,64,60,2,20,455072,,,,
2048,64,100,2,40,455081,,,,
8192,32,50,2,30,455092,,,,
4096,2,10,2,20,455112,,,,
2048,4,60,2,40,455152,,,,
4096,16,20,2,20,455202,,,,
8192,4,50,2,20,455212,,,,
2048,64,50,2,70,455232,,,,
8192,8,100,2,10,455261,,,,
2048,32,20,2,40,455262,,,,
2048,4,20,2,20,455271,,,,
4096,16,40,2,100,455281,,,,
2048,2,60,2,100,455292,,,,
4096,4,60,2,50,455292,,,,
1024,32,60,2,90,455302,,,,
4096,2,20,2,50,455312,,,,
4096,2,30,2,80,455322,,,,
2048,2,10,2,100,455332,,,,
4096,2,30,2,90,455362,,,,
8192,4,40,2,70,455372,,,,
8192,4,10,2,50,455382,,,,
8192,16,30,2,40,455382,,,,
8192,2,60,2,60,455402,,,,
2048,32,50,2,10,455443,,,,
2048,32,10,2,70,455462,,,,
2048,16,60,2,20,455482,,,,
8192,16,40,2,90,455512,,,,
1024,16,10,2,40,455522,,,,
2048,2,100,2,0,455522,,,,
4096,8,10,2,50,455542,,,,
2048,2,60,2,60,455543,,,,
1024,2,30,2,0,455572,,,,
8192,4,20,2,40,455572,,,,
4096,32,20,2,20,455592,,,,
4096,32,10,2,30,455603,,,,
2048,4,40,2,60,455623,,,,
4096,16,40,2,0,455623,,,,
2048,2,10,2,90,455662,,,,
2048,8,100,2,20,455672,,,,
1024,4,100,2,80,455683,,,,
1024,16,30,2,60,455833,,,,
8192,64,40,2,30,455873,,,,
4096,4,20,2,60,455903,,,,
4096,16,10,2,40,455913,,,,
4096,64,60,2,90,455933,,,,
8192,4,60,2,50,455963,,,,
4096,32,40,2,0,456004,,,,
2048,32,60,2,50,456023,,,,
1024,8,40,2,20,456024,,,,
1024,32,60,2,100,456043,,,,
4096,32,40,2,100,456043,,,,
1024,4,10,2,100,456053,,,,
4096,8,50,2,10,456063,,,,
4096,32,60,2,90,456063,,,,
2048,16,40,2,50,456073,,,,
2048,8,100,2,60,456084,,,,
1024,16,10,2,60,456093,,,,
2048,16,100,2,20,456094,,,,
2048,32,20,2,10,456123,,,,
4096,64,40,2,80,456143,,,,
8192,4,30,2,10,456143,,,,
2048,16,10,2,70,456164,,,,
1024,4,50,2,30,456183,,,,
2048,2,10,2,50,456204,,,,
2048,4,50,1,20,456204,,,,
1024,2,50,2,50,456223,,,,
1024,8,40,1,60,456234,,,,
8192,8,10,2,30,456273,,,,
8192,16,100,2,90,456273,,,,
2048,2,20,2,60,456274,,,,
4096,2,100,2,50,456274,,,,
1024,32,60,2,30,456293,,,,
1024,32,30,2,70,456303,,,,
4096,2,100,2,70,456323,,,,
8192,2,10,2,20,456333,,,,
4096,4,60,2,20,456344,,,,
8192,4,30,2,70,456344,,,,
4096,8,20,1,90,456354,,,,
4096,64,60,2,50,456354,,,,
1024,4,100,2,70,456394,,,,
2048,2,30,2,20,456424,,,,
1024,2,50,2,90,456434,,,,
4096,2,40,2,10,456464,,,,
8192,32,30,2,90,456494,,,,
8192,32,100,2,10,456494,,,,
2048,16,20,2,90,456495,,,,
1024,64,30,2,100,456514,,,,
4096,32,40,2,50,456524,,,,
2048,64,20,2,80,456544,,,,
8192,32,60,2,80,456554,,,,
2048,4,40,2,90,456575,,,,
2048,32,30,2,40,456594,,,,
1024,16,60,2,40,456614,,,,
8192,32,30,2,30,456614,,,,
8192,2,50,2,30,456654,,,,
4096,64,50,2,10,456664,,,,
8192,16,40,2,100,456684,,,,
1024,16,100,2,30,456685,,,,
2048,2,30,1,40,456704,,,,
2048,8,30,2,40,456744,,,,
2048,8,40,2,40,456754,,,,
2048,2,60,2,80,456765,,,,
8192,32,10,2,0,456775,,,,
2048,8,30,2,10,456784,,,,
4096,32,50,2,70,456785,,,,
1024,64,60,2,20,456794,,,,
2048,64,10,2,60,456794,,,,
8192,16,40,2,0,456794,,,,
1024,2,30,2,10,456805,,,,
1024,4,30,2,90,456805,,,,
4096,4,20,2,50,456805,,,,
1024,8,60,2,100,456855,,,,
2048,4,100,2,100,456864,,,,
8192,32,100,2,80,456884,,,,
2048,64,50,2,50,456895,,,,
4096,32,30,2,60,456895,,,,
4096,8,100,2,10,456945,,,,
4096,16,40,2,70,456965,,,,
4096,64,100,2,20,456965,,,,
4096,8,10,2,80,457016,,,,
2048,32,60,2,70,457045,,,,
1024,16,100,2,60,457075,,,,
8192,4,40,1,20,457086,,,,
4096,64,40,2,40,457105,,,,
2048,8,20,2,60,457115,,,,
4096,4,30,2,0,457115,,,,
2048,16,20,2,60,457125,,,,
2048,64,40,2,90,457136,,,,
4096,4,100,2,50,457145,,,,
2048,32,20,2,60,457156,,,,
8192,16,40,2,30,457165,,,,
2048,4,10,2,60,457175,,,,
2048,8,40,2,60,457175,,,,
4096,4,10,2,60,457175,,,,
1024,8,60,2,20,457195,,,,
8192,32,100,2,0,457225,,,,
8192,32,30,2,80,457255,,,,
1024,64,60,2,70,457286,,,,
8192,32,40,2,10,457315,,,,
8192,64,50,2,50,457336,,,,
1024,8,100,2,10,457345,,,,
4096,4,40,1,60,457356,,,,
8192,16,30,2,100,457366,,,,
4096,64,30,2,0,457416,,,,
1024,32,10,2,30,457446,,,,
2048,32,20,2,30,457446,,,,
2048,4,50,2,70,457476,,,,
2048,16,60,2,60,457486,,,,
1024,32,50,2,30,457496,,,,
2048,64,40,2,0,457516,,,,
8192,32,20,2,50,457536,,,,
2048,32,60,2,30,457566,,,,
8192,2,30,2,100,457576,,,,
8192,4,60,2,30,457586,,,,
1024,8,20,2,100,457597,,,,
8192,16,50,2,40,457606,,,,
2048,4,10,2,100,457626,,,,
4096,16,20,2,10,457676,,,,
4096,4,100,2,70,457686,,,,
2048,4,60,2,90,457717,,,,
2048,32,40,2,100,457726,,,,
1024,8,10,2,40,457737,,,,
4096,2,10,2,40,457756,,,,
8192,16,100,1,100,457796,,,,
4096,16,30,2,60,457797,,,,
1024,4,100,2,40,457816,,,,
8192,2,40,2,100,457826,,,,
1024,16,20,2,30,457836,,,,
2048,16,50,2,30,457847,,,,
4096,32,100,2,100,457847,,,,
1024,8,100,2,0,457857,,,,
1024,16,30,2,10,457877,,,,
2048,2,60,2,70,457877,,,,
1024,16,30,2,80,457897,,,,
4096,64,30,2,90,457897,,,,
2048,2,60,2,90,457917,,,,
1024,2,30,2,100,457937,,,,
8192,4,10,2,90,457957,,,,
1024,8,60,2,70,457987,,,,
4096,16,50,2,20,457996,,,,
1024,16,60,2,100,458017,,,,
4096,16,100,2,40,458027,,,,
8192,16,50,2,20,458047,,,,
8192,4,100,2,10,458067,,,,
2048,16,20,2,70,458087,,,,
2048,64,40,2,80,458117,,,,
4096,16,10,2,30,458117,,,,
1024,16,60,2,30,458127,,,,
4096,8,30,2,10,458137,,,,
8192,16,30,2,80,458137,,,,
8192,2,1000,1,60,458157,,,,
2048,64,100,2,0,458167,,,,
4096,64,10,2,40,458188,,,,
8192,4,60,2,90,458188,,,,
4096,8,10,2,40,458208,,,,
8192,8,50,2,100,458217,,,,
1024,8,100,2,50,458237,,,,
1024,8,100,2,30,458267,,,,
8192,64,10,2,70,458308,,,,
1024,8,60,2,10,458327,,,,
4096,16,20,2,90,458358,,,,
8192,8,10,2,40,458367,,,,
8192,8,20,2,60,458388,,,,
4096,16,100,2,70,458407,,,,
8192,32,30,2,40,458408,,,,
8192,8,50,2,80,458427,,,,
4096,32,10,2,70,458438,,,,
4096,16,100,2,80,458448,,,,
2048,4,100,2,20,458457,,,,
1024,16,10,2,70,458458,,,,
4096,4,50,2,60,458528,,,,
2048,2,20,2,20,458578,,,,
2048,2,100,2,30,458578,,,,
1024,2,40,2,100,458618,,,,
4096,32,100,2,0,458618,,,,
2048,4,50,2,60,458628,,,,
2048,64,30,2,90,458668,,,,
8192,32,30,2,10,458688,,,,
1024,64,30,2,90,458718,,,,
8192,16,40,2,70,458738,,,,
2048,4,10,2,40,458739,,,,
2048,64,40,2,100,458749,,,,
1024,32,20,2,10,458788,,,,
8192,16,10,2,50,458798,,,,
2048,4,50,2,40,458858,,,,
2048,8,10,2,80,458878,,,,
8192,4,100,2,20,458928,,,,
1024,2,60,2,100,458938,,,,
2048,4,60,2,50,458938,,,,
2048,16,100,2,80,458938,,,,
2048,4,40,2,100,458958,,,,
2048,32,30,2,50,458959,,,,
1024,4,60,2,60,458968,,,,
4096,32,100,2,10,458978,,,,
4096,2,30,2,60,458989,,,,
1024,64,30,2,80,458998,,,,
4096,8,60,2,80,459039,,,,
8192,16,10,2,60,459039,,,,
8192,4,20,2,90,459049,,,,
4096,32,100,2,90,459059,,,,
8192,64,100,2,20,459068,,,,
1024,32,100,2,90,459139,,,,
8192,8,50,2,20,459139,,,,
4096,8,40,2,90,459178,,,,
1024,32,10,2,40,459179,,,,
8192,8,30,2,60,459199,,,,
1024,64,60,2,0,459219,,,,
1024,64,40,2,20,459229,,,,
1024,2,20,2,20,459239,,,,
8192,16,40,2,80,459239,,,,
1024,16,10,2,90,459259,,,,
2048,32,50,1,20,459259,,,,
2048,4,30,2,80,459269,,,,
8192,64,60,2,80,459280,,,,
2048,4,30,2,90,459290,,,,
2048,16,20,1,20,459319,,,,
2048,32,30,2,30,459349,,,,
8192,2,40,2,20,459360,,,,
8192,4,20,2,50,459360,,,,
4096,2,30,2,50,459410,,,,
8192,32,10,2,50,459410,,,,
1024,32,50,2,100,459429,,,,
1024,2,30,2,90,459430,,,,
2048,32,60,2,40,459449,,,,
1024,16,10,2,50,459450,,,,
1024,4,100,2,10,459460,,,,
1024,32,100,2,80,459479,,,,
2048,32,40,1,10,459520,,,,
4096,2,50,2,10,459520,,,,
1024,4,40,2,70,459529,,,,
8192,2,50,2,100,459529,,,,
1024,32,50,2,90,459540,,,,
4096,32,10,2,90,459559,,,,
8192,2,20,2,70,459610,,,,
4096,16,60,2,70,459640,,,,
1024,32,10,2,20,459650,,,,
1024,64,30,2,10,459660,,,,
2048,2,60,2,50,459720,,,,
1024,16,1000,1,30,459730,,,,
4096,8,20,2,70,459730,,,,
4096,2,20,2,90,459750,,,,
2048,32,100,2,40,459780,,,,
8192,2,40,2,70,459790,,,,
8192,4,40,2,40,459800,,,,
4096,32,50,2,20,459810,,,,
8192,4,100,2,30,459841,,,,
2048,16,40,2,10,459851,,,,
4096,2,30,2,70,459870,,,,
1024,2,10,2,60,459901,,,,
1024,16,60,2,80,459911,,,,
2048,8,40,2,90,459920,,,,
4096,8,100,2,50,459920,,,,
4096,2,10,2,10,459930,,,,
2048,64,10,2,30,459980,,,,
2048,32,10,2,50,460011,,,,
4096,32,40,2,80,460041,,,,
1024,32,100,2,100,460060,,,,
8192,32,60,2,30,460071,,,,
1024,32,40,2,20,460090,,,,
4096,32,100,2,50,460101,,,,
4096,8,20,2,80,460130,,,,
8192,32,20,2,30,460141,,,,
8192,64,30,2,50,460150,,,,
4096,16,100,2,30,460151,,,,
2048,32,60,2,20,460191,,,,
8192,64,40,2,60,460271,,,,
8192,64,60,2,60,460271,,,,
4096,2,60,2,100,460281,,,,
4096,4,100,2,40,460311,,,,
8192,16,50,1,80,460311,,,,
4096,2,10,2,70,460351,,,,
2048,4,20,2,100,460391,,,,
1024,32,30,2,50,460401,,,,
4096,8,30,2,60,460402,,,,
4096,2,50,2,0,460421,,,,
4096,4,10,2,50,460421,,,,
8192,32,100,2,70,460421,,,,
4096,8,30,2,100,460431,,,,
8192,2,50,2,0,460431,,,,
8192,64,50,2,70,460442,,,,
8192,2,100,2,40,460452,,,,
8192,8,10,2,60,460452,,,,
2048,4,10,2,20,460492,,,,
8192,32,10,2,80,460492,,,,
1024,32,20,2,0,460501,,,,
1024,4,20,2,40,460531,,,,
8192,2,100,2,90,460542,,,,
4096,8,50,2,30,460572,,,,
1024,32,40,2,30,460602,,,,
1024,64,20,2,90,460612,,,,
4096,4,40,2,100,460651,,,,
1024,4,30,2,50,460652,,,,
1024,16,40,2,80,460652,,,,
4096,16,100,2,10,460702,,,,
4096,32,10,2,80,460712,,,,
8192,32,20,2,20,460722,,,,
2048,8,20,2,10,460732,,,,
1024,32,60,2,10,460742,,,,
2048,4,50,2,100,460752,,,,
4096,16,30,2,10,460802,,,,
8192,32,30,2,70,460802,,,,
4096,8,30,2,30,460812,,,,
1024,64,20,2,50,460852,,,,
8192,32,20,2,90,460872,,,,
1024,16,60,2,20,460923,,,,
4096,2,20,2,20,460933,,,,
8192,4,20,2,100,460942,,,,
8192,16,10,2,20,460942,,,,
1024,2,100,2,70,460943,,,,
2048,2,10,2,20,460943,,,,
4096,8,10,2,90,460962,,,,
4096,32,50,2,60,460983,,,,
8192,16,40,2,20,461002,,,,
1024,4,30,2,20,461012,,,,
2048,32,40,2,0,461052,,,,
8192,16,40,2,10,461073,,,,
1024,4,10,2,60,461082,,,,
8192,32,50,2,90,461092,,,,
2048,16,30,2,80,461103,,,,
2048,4,20,2,30,461113,,,,
2048,8,10,2,90,461113,,,,
8192,32,100,2,30,461113,,,,
2048,2,10,2,60,461143,,,,
2048,2,10,2,80,461193,,,,
4096,4,100,2,60,461213,,,,
1024,64,100,2,0,461243,,,,
4096,2,20,2,60,461263,,,,
2048,4,100,2,30,461283,,,,
1024,64,60,2,60,461303,,,,
8192,2,100,2,70,461303,,,,
1024,8,30,2,70,461343,,,,
2048,16,100,2,70,461343,,,,
8192,2,10,2,100,461353,,,,
1024,16,20,2,50,461373,,,,
1024,2,100,2,80,461403,,,,
1024,16,10,2,100,461403,,,,
4096,64,30,2,100,461403,,,,
1024,4,50,2,10,461413,,,,
4096,64,20,2,20,461443,,,,
8192,32,1000,1,80,461444,,,,
1024,2,60,2,40,461453,,,,
1024,2,20,2,0,461484,,,,
4096,16,100,2,100,461494,,,,
1024,64,10,2,100,461513,,,,
1024,32,30,2,100,461514,,,,
1024,4,60,2,40,461534,,,,
8192,4,40,2,50,461544,,,,
8192,16,20,2,80,461563,,,,
2048,16,60,2,0,461614,,,,
8192,64,10,2,80,461633,,,,
1024,16,30,2,0,461644,,,,
8192,2,20,2,0,461644,,,,
8192,16,30,2,50,461664,,,,
8192,16,10,2,100,461673,,,,
1024,4,20,2,80,461683,,,,
1024,8,20,2,0,461723,,,,
1024,32,10,2,100,461724,,,,
2048,8,60,2,100,461744,,,,
2048,32,20,2,0,461763,,,,
8192,2,60,2,70,461804,,,,
8192,64,10,2,50,461844,,,,
4096,2,10,2,100,461854,,,,
8192,64,20,2,30,461854,,,,
8192,8,50,2,90,461905,,,,
4096,8,40,2,80,461914,,,,
2048,8,60,2,50,461945,,,,
1024,32,20,2,20,461974,,,,
4096,16,40,2,30,462004,,,,
8192,32,50,2,10,462024,,,,
2048,2,100,2,10,462025,,,,
8192,16,20,2,10,462044,,,,
8192,2,100,2,80,462095,,,,
8192,64,20,2,80,462104,,,,
8192,4,50,2,60,462184,,,,
1024,4,60,2,80,462185,,,,
8192,4,30,2,20,462205,,,,
2048,64,30,2,40,462235,,,,
2048,2,30,2,60,462255,,,,
4096,16,10,2,100,462285,,,,
4096,64,20,2,50,462285,,,,
8192,2,100,2,50,462285,,,,
4096,64,30,2,80,462295,,,,
1024,16,40,2,70,462304,,,,
4096,8,100,2,70,462305,,,,
4096,64,30,2,30,462305,,,,
1024,4,20,2,100,462315,,,,
2048,64,60,2,40,462364,,,,
2048,4,60,2,10,462375,,,,
2048,2,30,2,10,462395,,,,
8192,8,100,2,20,462395,,,,
2048,16,40,2,70,462425,,,,
4096,32,30,2,90,462435,,,,
8192,8,20,2,70,462446,,,,
8192,8,10,2,70,462505,,,,
2048,32,20,2,20,462565,,,,
4096,2,100,2,80,462566,,,,
2048,64,60,2,80,462606,,,,
4096,8,60,2,100,462655,,,,
4096,16,100,2,60,462675,,,,
2048,8,60,2,40,462685,,,,
8192,8,20,2,20,462686,,,,
8192,16,100,2,50,462696,,,,
2048,32,30,2,10,462716,,,,
1024,16,20,2,60,462736,,,,
4096,64,100,2,0,462755,,,,
2048,32,100,2,100,462766,,,,
1024,16,30,2,30,462776,,,,
4096,16,30,2,90,462776,,,,
8192,64,40,2,20,462776,,,,
2048,4,20,2,0,462806,,,,
2048,4,30,2,30,462816,,,,
4096,32,20,2,90,462856,,,,
8192,16,10,2,10,462876,,,,
8192,64,20,2,10,462896,,,,
8192,4,10,2,40,462916,,,,
1024,64,50,2,30,462976,,,,
4096,16,40,2,10,462986,,,,
4096,32,40,2,90,462997,,,,
2048,16,20,2,0,463046,,,,
4096,4,50,2,70,463056,,,,
1024,2,40,2,90,463066,,,,
4096,32,60,2,100,463066,,,,
4096,32,100,2,20,463067,,,,
1024,64,30,2,30,463096,,,,
8192,64,50,2,80,463126,,,,
2048,8,60,2,80,463146,,,,
8192,16,10,2,80,463167,,,,
8192,2,40,2,80,463186,,,,
1024,64,60,2,90,463196,,,,
4096,32,50,2,100,463217,,,,
2048,32,40,2,90,463266,,,,
1024,8,20,2,10,463267,,,,
2048,16,20,2,40,463277,,,,
2048,32,10,2,80,463277,,,,
8192,32,100,2,60,463277,,,,
2048,2,40,2,40,463317,,,,
1024,4,10,2,30,463367,,,,
1024,32,30,2,90,463367,,,,
8192,8,30,2,90,463387,,,,
8192,16,60,2,100,463396,,,,
2048,8,20,2,100,463437,,,,
1024,16,10,2,0,463447,,,,
2048,8,50,2,40,463467,,,,
2048,32,50,2,20,463477,,,,
4096,64,100,2,90,463477,,,,
1024,16,100,2,40,463497,,,,
8192,4,50,2,0,463497,,,,
1024,16,50,2,30,463527,,,,
1024,8,100,1,30,463557,,,,
2048,64,10,2,10,463567,,,,
4096,8,60,2,70,463577,,,,
4096,64,40,2,50,463577,,,,
8192,2,30,2,40,463577,,,,
1024,64,20,2,70,463607,,,,
4096,32,50,2,80,463607,,,,
2048,64,60,2,60,463617,,,,
4096,8,100,2,80,463617,,,,
8192,16,60,2,40,463647,,,,
4096,16,60,2,10,463648,,,,
2048,64,100,2,10,463657,,,,
2048,4,100,2,40,463687,,,,
8192,16,10,2,70,463697,,,,
2048,64,10,2,50,463737,,,,
2048,64,50,2,30,463738,,,,
8192,2,60,2,50,463747,,,,
1024,64,20,2,20,463757,,,,
2048,8,100,2,70,463788,,,,
8192,16,20,1,80,463807,,,,
8192,4,10,2,70,463828,,,,
8192,4,20,2,10,463848,,,,
8192,4,30,2,90,463878,,,,
8192,16,50,2,80,463898,,,,
8192,2,50,2,20,463928,,,,
1024,2,100,2,60,463938,,,,
2048,8,30,2,20,463968,,,,
4096,32,50,2,30,463968,,,,
4096,8,50,2,0,463977,,,,
8192,64,40,2,0,463978,,,,
4096,64,50,2,30,463988,,,,
1024,32,10,2,50,464018,,,,
1024,2,10,2,0,464028,,,,
8192,8,10,2,100,464038,,,,
2048,64,100,2,100,464048,,,,
4096,2,100,1,10,464079,,,,
1024,2,10,2,20,464098,,,,
4096,32,10,2,100,464108,,,,
8192,16,20,2,90,464118,,,,
4096,32,60,2,80,464138,,,,
1024,2,60,2,30,464158,,,,
4096,32,60,2,20,464209,,,,
2048,16,100,2,40,464218,,,,
8192,4,100,2,50,464278,,,,
8192,16,60,2,60,464279,,,,
1024,64,100,2,60,464289,,,,
1024,4,50,2,0,464309,,,,
4096,4,60,2,10,464339,,,,
1024,32,60,2,50,464359,,,,
1024,4,100,2,60,464369,,,,
8192,8,50,2,10,464388,,,,
4096,64,20,2,0,464399,,,,
8192,2,20,2,50,464399,,,,
8192,64,60,2,20,464409,,,,
8192,2,50,2,50,464419,,,,
2048,64,20,2,40,464439,,,,
8192,32,60,2,50,464479,,,,
4096,64,20,1,100,464519,,,,
2048,16,30,2,0,464599,,,,
2048,16,10,2,20,464609,,,,
4096,8,60,2,40,464619,,,,
1024,64,30,2,50,464629,,,,
2048,64,30,2,20,464639,,,,
4096,16,50,2,60,464639,,,,
8192,64,10,2,40,464679,,,,
1024,16,50,2,0,464699,,,,
8192,8,40,2,20,464699,,,,
2048,4,50,2,10,464719,,,,
8192,16,60,2,70,464719,,,,
8192,32,50,2,20,464729,,,,
1024,4,50,2,20,464779,,,,
4096,64,10,2,70,464840,,,,
8192,64,60,2,70,464879,,,,
1024,32,10,2,90,464899,,,,
1024,64,100,2,30,464900,,,,
8192,2,50,2,40,464910,,,,
8192,32,60,2,0,464920,,,,
2048,32,50,2,100,464930,,,,
4096,8,20,2,50,464930,,,,
2048,4,30,2,40,464939,,,,
2048,2,20,2,100,464959,,,,
2048,8,100,2,10,464980,,,,
1024,8,30,2,60,465000,,,,
1024,16,10,2,10,465010,,,,
2048,16,50,1,90,465019,,,,
1024,64,100,2,70,465049,,,,
2048,32,100,2,30,465050,,,,
8192,8,60,2,20,465050,,,,
1024,8,50,2,90,465060,,,,
1024,16,30,2,20,465070,,,,
1024,8,40,2,90,465090,,,,
4096,16,30,2,70,465110,,,,
2048,2,30,2,70,465150,,,,
4096,8,40,2,100,465150,,,,
2048,4,30,2,10,465190,,,,
2048,16,30,2,60,465200,,,,
4096,2,30,2,10,465220,,,,
4096,32,20,2,50,465220,,,,
1024,64,20,2,100,465261,,,,
4096,64,40,2,10,465300,,,,
2048,8,10,2,30,465331,,,,
8192,32,10,2,40,465350,,,,
8192,8,10,2,90,465360,,,,
4096,16,50,2,50,465371,,,,
2048,32,100,2,60,465421,,,,
4096,8,60,2,50,465421,,,,
4096,64,10,2,30,465430,,,,
1024,64,100,2,10,465431,,,,
2048,4,100,2,80,465460,,,,
4096,16,100,2,20,465501,,,,
2048,16,20,2,10,465530,,,,
4096,4,40,2,90,465551,,,,
1024,64,20,2,10,465561,,,,
8192,2,60,2,100,465601,,,,
2048,4,20,2,80,465621,,,,
4096,64,50,2,90,465621,,,,
1024,64,40,2,10,465631,,,,
8192,32,50,2,40,465631,,,,
2048,16,50,2,40,465651,,,,
1024,8,20,2,50,465661,,,,
8192,8,50,2,70,465661,,,,
8192,2,20,2,20,465701,,,,
8192,32,20,2,40,465771,,,,
4096,16,20,2,60,465841,,,,
2048,64,100,2,90,465861,,,,
8192,64,100,2,10,465861,,,,
2048,16,10,2,10,465881,,,,
1024,2,50,2,30,465882,,,,
4096,8,100,2,20,465891,,,,
4096,64,20,2,60,465901,,,,
8192,64,30,2,30,465902,,,,
4096,8,40,2,60,465932,,,,
1024,4,30,2,40,465942,,,,
4096,64,10,2,20,465961,,,,
4096,4,30,2,40,465962,,,,
4096,2,30,2,0,466002,,,,
4096,64,1000,2,20,466032,,,,
8192,2,10,2,90,466042,,,,
4096,64,100,2,60,466062,,,,
4096,16,60,2,80,466081,,,,
2048,16,30,2,30,466092,,,,
4096,2,30,2,20,466102,,,,
8192,2,50,2,80,466112,,,,
1024,2,50,2,100,466132,,,,
4096,4,100,2,0,466132,,,,
8192,4,40,2,30,466142,,,,
2048,2,30,2,40,466152,,,,
2048,32,30,2,20,466182,,,,
8192,32,50,2,100,466212,,,,
2048,8,60,2,30,466222,,,,
4096,4,60,2,0,466222,,,,
4096,64,30,2,40,466242,,,,
1024,32,30,2,0,466263,,,,
1024,32,40,2,80,466332,,,,
1024,8,40,2,50,466342,,,,
1024,64,50,2,70,466352,,,,
8192,32,100,2,40,466363,,,,
2048,16,40,2,60,466373,,,,
2048,8,60,2,10,466392,,,,
8192,2,40,2,30,466392,,,,
2048,4,20,2,10,466422,,,,
8192,64,10,2,20,466453,,,,
1024,64,30,2,70,466463,,,,
8192,8,60,2,90,466482,,,,
8192,32,60,2,20,466493,,,,
4096,8,20,2,10,466512,,,,
8192,16,10,2,30,466523,,,,
1024,8,10,2,60,466543,,,,
2048,4,60,2,30,466553,,,,
2048,2,60,2,0,466563,,,,
4096,16,50,2,0,466623,,,,
1024,32,40,2,90,466633,,,,
4096,2,40,2,80,466633,,,,
1024,2,50,2,0,466663,,,,
1024,64,60,2,40,466673,,,,
4096,2,30,2,40,466683,,,,
1024,2,30,2,70,466703,,,,
1024,4,40,2,100,466713,,,,
1024,32,10,2,80,466733,,,,
8192,32,20,2,70,466743,,,,
8192,64,100,2,70,466773,,,,
1024,32,100,2,0,466793,,,,
8192,8,100,2,0,466803,,,,
4096,2,50,2,70,466883,,,,
2048,2,20,2,50,466913,,,,
8192,8,100,2,70,466913,,,,
2048,2,40,2,0,466914,,,,
4096,16,60,2,0,466954,,,,
8192,4,60,2,70,466954,,,,
1024,64,100,2,80,466973,,,,
4096,8,100,2,100,466983,,,,
4096,8,100,2,0,466984,,,,
1024,2,40,2,70,466994,,,,
8192,16,60,2,30,467004,,,,
2048,2,100,2,50,467014,,,,
8192,64,100,2,30,467084,,,,
8192,64,100,2,80,467103,,,,
4096,4,30,2,50,467113,,,,
1024,32,40,2,70,467114,,,,
2048,64,40,2,20,467123,,,,
4096,4,60,2,30,467123,,,,
1024,2,20,2,10,467154,,,,
1024,4,100,2,30,467154,,,,
1024,8,40,2,30,467214,,,,
4096,64,30,2,10,467214,,,,
8192,2,10,2,50,467234,,,,
2048,4,40,2,50,467254,,,,
2048,4,50,2,0,467284,,,,
2048,16,100,2,10,467284,,,,
4096,4,30,2,80,467294,,,,
8192,64,50,2,60,467304,,,,
1024,64,50,2,20,467314,,,,
2048,4,10,2,70,467315,,,,
4096,2,60,2,0,467324,,,,
8192,4,10,2,80,467334,,,,
1024,8,60,2,0,467344,,,,
4096,32,30,2,10,467345,,,,
1024,4,30,2,70,467394,,,,
2048,2,1000,2,100,467395,,,,
2048,8,40,2,30,467404,,,,
4096,32,50,2,10,467404,,,,
8192,2,30,2,30,467425,,,,
2048,64,20,2,20,467434,,,,
2048,2,100,2,40,467454,,,,
4096,64,10,2,50,467465,,,,
1024,64,50,1,70,467475,,,,
8192,32,20,2,80,467475,,,,
8192,16,100,2,40,467494,,,,
8192,64,40,2,40,467524,,,,
1024,32,40,2,40,467565,,,,
8192,8,60,2,0,467624,,,,
8192,8,30,2,30,467634,,,,
1024,4,50,2,80,467675,,,,
2048,32,100,2,50,467685,,,,
8192,4,10,2,0,467715,,,,
2048,16,10,2,80,467785,,,,
1024,64,10,2,60,467805,,,,
8192,2,60,2,90,467835,,,,
1024,8,100,2,40,467855,,,,
2048,16,50,2,60,467865,,,,
4096,32,60,2,10,467865,,,,
4096,16,20,2,70,467866,,,,
2048,64,60,2,50,467875,,,,
2048,16,100,2,0,467906,,,,
2048,2,30,2,90,467925,,,,
8192,16,100,2,60,467985,,,,
4096,16,100,2,90,467996,,,,
1024,64,1000,2,60,468015,,,,
2048,8,30,2,60,468016,,,,
8192,64,30,2,0,468025,,,,
1024,64,100,2,90,468036,,,,
2048,4,50,2,50,468056,,,,
8192,16,100,2,70,468056,,,,
8192,8,20,2,40,468066,,,,
2048,2,20,2,40,468085,,,,
8192,16,20,2,100,468085,,,,
8192,16,50,2,10,468086,,,,
4096,16,20,2,100,468095,,,,
8192,32,40,2,100,468146,,,,
4096,2,100,2,90,468165,,,,
4096,16,20,2,30,468185,,,,
8192,64,50,2,20,468186,,,,
2048,8,100,2,0,468206,,,,
2048,16,30,2,50,468256,,,,
4096,4,1000,2,0,468256,,,,
4096,8,20,2,60,468266,,,,
4096,64,10,2,80,468266,,,,
8192,4,40,2,90,468275,,,,
1024,64,30,2,20,468295,,,,
2048,8,20,2,30,468306,,,,
8192,4,60,2,100,468326,,,,
2048,2,20,2,80,468336,,,,
1024,64,10,2,50,468416,,,,
8192,16,40,2,50,468416,,,,
1024,32,100,2,20,468436,,,,
1024,8,40,2,70,468466,,,,
8192,2,20,2,90,468466,,,,
8192,64,60,2,40,468466,,,,
1024,32,30,2,60,468496,,,,
4096,2,20,2,100,468516,,,,
